time,meta_x,meta_y,meta_z,prox_x,prox_y,prox_z,intr_x,intr_y,intr_z,dist_x,dist_y,dist_z,tips_x,tips_y,tips_z,elbow_x,elbow_y,elbow_z
5.102977,-0.1042208,0.3237529,-0.02964755,-0.1054793,0.3294606,0.02950133,-0.1139248,0.3270636,0.0564801,-0.11828,0.3262581,0.07808925,-0.08169276,0.3221274,0.1152003,-0.1874574,0.4782918,-0.2732949
5.13799,-0.1042295,0.3236845,-0.02901688,-0.1054194,0.3292123,0.03013505,-0.1139189,0.3267612,0.05707619,-0.1183276,0.3259305,0.07865911,-0.08130476,0.3218286,0.1156554,-0.1871642,0.4781302,-0.2727956
5.186254,-0.1044298,0.323711,-0.02854148,-0.1056042,0.328861,0.03062741,-0.1141416,0.3263405,0.05751015,-0.1186186,0.3254455,0.07902194,-0.08138534,0.3212744,0.115875,-0.1871663,0.4780465,-0.2724644
5.216121,-0.1044592,0.3236452,-0.02818731,-0.1056344,0.3286824,0.0309844,-0.1141829,0.3260574,0.05784342,-0.1186817,0.3250366,0.07932925,-0.08142816,0.3213041,0.1161764,-0.1871917,0.477854,-0.27218
5.245962,-0.1043925,0.3241101,-0.0282075,-0.1055629,0.3291065,0.03096277,-0.1141022,0.3264571,0.05781143,-0.1185796,0.3254411,0.07927834,-0.08137172,0.3219047,0.1161323,-0.1870463,0.4782352,-0.2722493
5.288589,-0.1034876,0.3247054,-0.02833607,-0.1046511,0.3296784,0.03082515,-0.113203,0.3269578,0.05758248,-0.1176382,0.3259446,0.07899558,-0.08144616,0.3227732,0.1158444,-0.185997,0.4786609,-0.2724152
5.353616,-0.102641,0.3246759,-0.02851101,-0.1037309,0.3296842,0.03063402,-0.1122939,0.3270051,0.0572998,-0.116702,0.3260725,0.07868357,-0.08057859,0.3228369,0.1154178,-0.1849285,0.4786877,-0.2725684
5.406383,-0.1017649,0.3239124,-0.02871113,-0.1028139,0.3287372,0.03045011,-0.1115755,0.3260331,0.0570896,-0.1161931,0.3250908,0.07848226,-0.07909785,0.3214358,0.1152476,-0.1841886,0.4782448,-0.2726827
5.453739,-0.1022032,0.3217965,-0.02845578,-0.1031881,0.3264708,0.03071975,-0.1118984,0.3239802,0.05743848,-0.1163322,0.3233523,0.07883821,-0.07770681,0.3192324,0.1155569,-0.1845014,0.4765529,-0.272287
5.497636,-0.1027769,0.3214241,-0.02821168,-0.1036938,0.3260441,0.03097068,-0.1124382,0.3236246,0.05771094,-0.1169097,0.3229526,0.07909542,-0.07732012,0.3186131,0.1157155,-0.1850486,0.4761675,-0.272015
5.549495,-0.1028382,0.3211277,-0.02829037,-0.103626,0.3257683,0.03089722,-0.1123511,0.323221,0.05758307,-0.1169558,0.3223188,0.07893047,-0.07732278,0.3180425,0.1155809,-0.1851588,0.4757386,-0.2721664
5.598493,-0.1024418,0.3208436,-0.0285255,-0.1031944,0.3257262,0.03063375,-0.1117757,0.3231734,0.05724346,-0.1162416,0.3222456,0.07853434,-0.07721667,0.3184289,0.1152869,-0.1847466,0.4754817,-0.2722785
5.639274,-0.1020311,0.3206693,-0.02869155,-0.102767,0.3256226,0.03045833,-0.1113295,0.3231035,0.05705278,-0.1157817,0.3221966,0.07833811,-0.07680093,0.3182989,0.1151047,-0.1843406,0.4752397,-0.2724271
5.685943,-0.1023802,0.3208503,-0.02842907,-0.1030972,0.3258982,0.03070092,-0.111637,0.3235031,0.05730873,-0.1160985,0.3226358,0.07857287,-0.07671212,0.3181046,0.1153098,-0.1846859,0.4753499,-0.2721184
5.714662,-0.1026707,0.3208281,-0.02845504,-0.1033896,0.3258947,0.03066841,-0.1119288,0.3235224,0.0572892,-0.1163938,0.3226561,0.078557,-0.07684776,0.3178697,0.115267,-0.1849702,0.4753057,-0.2721199
5.743012,-0.1029709,0.3208058,-0.02849661,-0.1036969,0.3258769,0.03062159,-0.1122373,0.323512,0.0572514,-0.116706,0.322645,0.0785235,-0.07711524,0.3178205,0.1152254,-0.1852605,0.4752677,-0.2721379
5.769869,-0.1032323,0.3208906,-0.02855299,-0.1039855,0.3259387,0.03056253,-0.112507,0.3235722,0.05721853,-0.1169654,0.3227015,0.07851206,-0.07738508,0.3179182,0.1152022,-0.1855032,0.4753527,-0.2721707
5.79641,-0.1036096,0.3209662,-0.02861742,-0.1043661,0.3260115,0.03049768,-0.1128855,0.323645,0.05715697,-0.1173428,0.3227739,0.07845312,-0.07776275,0.3179947,0.1151417,-0.1858356,0.4754359,-0.2722106
5.82831,-0.103274,0.3211413,-0.02871528,-0.1041885,0.3261966,0.03037784,-0.1126492,0.3238338,0.05707449,-0.1169996,0.3230069,0.07837493,-0.07776666,0.318494,0.1151445,-0.1842359,0.47573,-0.2725181
5.870705,-0.1028725,0.3212008,-0.02946584,-0.1038522,0.326389,0.02960508,-0.1122756,0.3240401,0.0563337,-0.1165285,0.3233265,0.07766055,-0.07819045,0.3194257,0.1144631,-0.1837952,0.4758497,-0.2731956
5.912145,-0.1025165,0.3211692,-0.02996693,-0.1034967,0.3265287,0.02907692,-0.1118938,0.3242375,0.05586283,-0.1160397,0.3236332,0.07723369,-0.07786797,0.3196079,0.1139124,-0.1831222,0.4759127,-0.2736372
5.950131,-0.102243,0.3210314,-0.03013331,-0.1031788,0.3264565,0.02890038,-0.1115628,0.3241804,0.05571547,-0.1156647,0.3236145,0.07712395,-0.07734372,0.3194005,0.1135993,-0.1825062,0.4758007,-0.2738912
5.996318,-0.1021469,0.3209213,-0.03020487,-0.102982,0.326324,0.0288228,-0.1113869,0.3240871,0.05567177,-0.1154788,0.3235847,0.07708974,-0.07676695,0.3186291,0.1133569,-0.181901,0.4757474,-0.2740818
6.053484,-0.102186,0.3207279,-0.0302286,-0.102954,0.326063,0.0288009,-0.1113889,0.3238234,0.05567719,-0.1155039,0.3233084,0.07709838,-0.07637474,0.3179834,0.1132577,-0.1815512,0.4756315,-0.2741975
6.119918,-0.1022062,0.320347,-0.03020734,-0.1029355,0.3255948,0.02882799,-0.1113968,0.3233437,0.0557199,-0.1155249,0.3228294,0.07714809,-0.07594655,0.3174652,0.1132131,-0.1811041,0.4753855,-0.2742766
6.154661,-0.1022439,0.320066,-0.03015284,-0.1029608,0.3252648,0.02888598,-0.1114288,0.3230048,0.05578812,-0.1155584,0.3224852,0.07721109,-0.07587888,0.3170479,0.1132217,-0.180851,0.4751804,-0.2742947
6.196115,-0.1022796,0.3198756,-0.0300971,-0.102981,0.3250481,0.02894149,-0.1114553,0.3227698,0.05584381,-0.1155892,0.3222308,0.0772604,-0.07595928,0.3168036,0.1132447,-0.1807744,0.4749846,-0.2742666
6.233807,-0.102283,0.3198199,-0.03007701,-0.1029764,0.3249908,0.02896132,-0.111446,0.322699,0.05586298,-0.1155761,0.3221453,0.07727791,-0.07592244,0.3169523,0.1132499,-0.1807931,0.4749232,-0.2742424
6.276361,-0.1020779,0.3198192,-0.02992017,-0.1028084,0.324994,0.02911147,-0.1112404,0.322676,0.05600246,-0.115281,0.322127,0.07740527,-0.07601307,0.3174535,0.1133756,-0.1803253,0.4749229,-0.2741248
